Train Accuracies:
0     0.416288
1     0.678535
2     0.732955
3     0.749621
4     0.779293
5     0.798106
6     0.800253
7     0.827146
8     0.832449
9     0.843056
10    0.852904
11    0.856187
12    0.867551
13    0.877652
14    0.893308
15    0.889394
16    0.907323
17    0.909091
18    0.907955
19    0.922601
20    0.928914
21    0.923611
22    0.930051
23    0.931187
24    0.935859
25    0.941540
26    0.943561
27    0.941288
28    0.942551
29    0.951515
30    0.945076
31    0.947222
32    0.957323
33    0.955177
34    0.948232
35    0.952778
36    0.956566
37    0.953535
38    0.958712
39    0.959848
40    0.961995
41    0.957576
42    0.957197
43    0.967803
44    0.967677
45    0.970076
46    0.958965
47    0.963384
48    0.968687
49    0.966919

Validation Accuracies:
0     0.786869
1     0.872222
2     0.780303
3     0.870707
4     0.864646
5     0.881818
6     0.893434
7     0.894949
8     0.885354
9     0.925253
10    0.914646
11    0.885859
12    0.896465
13    0.926768
14    0.921717
15    0.922222
16    0.950000
17    0.951010
18    0.960606
19    0.931818
20    0.928283
21    0.956566
22    0.953535
23    0.973737
24    0.952020
25    0.975253
26    0.965657
27    0.925253
28    0.972727
29    0.980808
30    0.939394
31    0.969192
32    0.966667
33    0.980303
34    0.983333
35    0.968182
36    0.944444
37    0.944949
38    0.975758
39    0.987879
40    0.978283
41    0.979293
42    0.972222
43    0.977273
44    0.983838
45    0.984848
46    0.974747
47    0.978283
48    0.961111
49    0.984343

Train Losses:
0     1.397066
1     0.748935
2     0.635489
3     0.605109
4     0.539900
5     0.503649
6     0.495431
7     0.451438
8     0.433056
9     0.416967
10    0.389196
11    0.383462
12    0.358482
13    0.345751
14    0.292782
15    0.302383
16    0.264048
17    0.255549
18    0.262758
19    0.213833
20    0.202956
21    0.220228
22    0.206721
23    0.200902
24    0.186849
25    0.171185
26    0.170218
27    0.170014
28    0.162978
29    0.147627
30    0.159070
31    0.160211
32    0.127945
33    0.134240
34    0.156391
35    0.133810
36    0.129365
37    0.141879
38    0.120876
39    0.129723
40    0.108630
41    0.119300
42    0.131241
43    0.100836
44    0.104229
45    0.093744
46    0.126123
47    0.113932
48    0.094505
49    0.105801

Validation Losses:
0     0.597584
1     0.382450
2     0.569203
3     0.338900
4     0.357554
5     0.312210
6     0.280357
7     0.273422
8     0.289963
9     0.224758
10    0.222634
11    0.276795
12    0.263710
13    0.197304
14    0.199041
15    0.198740
16    0.136451
17    0.141388
18    0.110033
19    0.166916
20    0.204135
21    0.128997
22    0.105304
23    0.072736
24    0.132556
25    0.068553
26    0.084799
27    0.231971
28    0.077732
29    0.059264
30    0.142806
31    0.093446
32    0.088527
33    0.057865
34    0.046900
35    0.101298
36    0.152858
37    0.162980
38    0.065762
39    0.041175
40    0.052590
41    0.079826
42    0.069656
43    0.064827
44    0.042517
45    0.040904
46    0.072528
47    0.063420
48    0.107849
49    0.054905

