Train Accuracies:
0     0.670833
1     0.819571
2     0.846086
3     0.870581
4     0.876263
5     0.904293
6     0.904040
7     0.917172
8     0.919949
9     0.939899
10    0.926894
11    0.928914
12    0.931061
13    0.941414
14    0.938258
15    0.941793
16    0.942424
17    0.943687
18    0.949116
19    0.949495
20    0.960732
21    0.946212
22    0.950884
23    0.957828
24    0.956439
25    0.956944
26    0.956692
27    0.960606
28    0.962374
29    0.964899
30    0.956944
31    0.962374
32    0.965278
33    0.966414
34    0.964268
35    0.964646
36    0.950379
37    0.966540
38    0.967424
39    0.965657
40    0.974874
41    0.967803
42    0.968308
43    0.960101
44    0.973864
45    0.971086
46    0.978914
47    0.968813
48    0.972980
49    0.971212

Validation Accuracies:
0     0.860606
1     0.844444
2     0.855051
3     0.877273
4     0.865152
5     0.887879
6     0.923232
7     0.928788
8     0.943939
9     0.952020
10    0.822222
11    0.863131
12    0.926768
13    0.958081
14    0.952525
15    0.939394
16    0.936364
17    0.969192
18    0.951010
19    0.937879
20    0.937374
21    0.947475
22    0.960101
23    0.926263
24    0.888384
25    0.957576
26    0.930303
27    0.956566
28    0.969192
29    0.960606
30    0.923232
31    0.955051
32    0.970202
33    0.959091
34    0.968182
35    0.951010
36    0.955051
37    0.947980
38    0.965657
39    0.933838
40    0.965657
41    0.946465
42    0.960606
43    0.954545
44    0.936869
45    0.956061
46    0.921212
47    0.980303
48    0.951515
49    0.972222

Train Losses:
0     3.542754
1     0.459273
2     0.392750
3     0.336279
4     0.328772
5     0.262415
6     0.264938
7     0.231329
8     0.228145
9     0.167682
10    0.205756
11    0.197489
12    0.193198
13    0.166635
14    0.171767
15    0.167407
16    0.168582
17    0.159879
18    0.146797
19    0.155789
20    0.116868
21    0.154274
22    0.153135
23    0.130993
24    0.127568
25    0.124143
26    0.129459
27    0.117664
28    0.111909
29    0.102764
30    0.138561
31    0.116081
32    0.099767
33    0.104694
34    0.110019
35    0.117682
36    0.148345
37    0.112855
38    0.102089
39    0.103428
40    0.078835
41    0.108876
42    0.095146
43    0.124227
44    0.086077
45    0.086555
46    0.074232
47    0.098475
48    0.085187
49    0.093511

Validation Losses:
0     0.378678
1     0.394094
2     0.390783
3     0.317637
4     0.360674
5     0.310500
6     0.213292
7     0.187331
8     0.177191
9     0.144664
10    0.450111
11    0.328332
12    0.202364
13    0.130355
14    0.128366
15    0.184557
16    0.176928
17    0.091264
18    0.151308
19    0.183949
20    0.216722
21    0.143545
22    0.104179
23    0.195812
24    0.377725
25    0.128002
26    0.205042
27    0.137944
28    0.079545
29    0.107671
30    0.263588
31    0.115531
32    0.100084
33    0.133621
34    0.097930
35    0.164920
36    0.160009
37    0.162622
38    0.100418
39    0.214912
40    0.099613
41    0.158257
42    0.154967
43    0.127874
44    0.224467
45    0.181257
46    0.205604
47    0.072011
48    0.123030
49    0.083960

