Train Accuracies:
0     0.632576
1     0.808586
2     0.831944
3     0.853662
4     0.873990
5     0.882449
6     0.891414
7     0.898106
8     0.906187
9     0.905808
10    0.922854
11    0.938889
12    0.918939
13    0.936490
14    0.926010
15    0.942803
16    0.928662
17    0.933838
18    0.941288
19    0.940404
20    0.944066
21    0.943308
22    0.953914
23    0.949116
24    0.948864
25    0.950253
26    0.954293
27    0.943939
28    0.946970
29    0.955051
30    0.949874
31    0.951389
32    0.954924
33    0.951263
34    0.958081
35    0.957702
36    0.958712
37    0.962247
38    0.964899
39    0.959217
40    0.972222
41    0.966919
42    0.970833
43    0.959217
44    0.963258
45    0.966793
46    0.968687
47    0.966414
48    0.966035
49    0.968561

Validation Accuracies:
0     0.849495
1     0.827273
2     0.807071
3     0.877273
4     0.895455
5     0.860101
6     0.941414
7     0.913636
8     0.870202
9     0.884343
10    0.923737
11    0.943434
12    0.918687
13    0.907576
14    0.927273
15    0.970707
16    0.924747
17    0.935354
18    0.942424
19    0.966162
20    0.926768
21    0.948990
22    0.962121
23    0.958081
24    0.963636
25    0.962121
26    0.975758
27    0.969192
28    0.980303
29    0.953535
30    0.861111
31    0.953030
32    0.972222
33    0.954040
34    0.948990
35    0.948990
36    0.970202
37    0.915657
38    0.940404
39    0.979293
40    0.936364
41    0.982828
42    0.960606
43    0.982323
44    0.974747
45    0.969192
46    0.977273
47    0.947980
48    0.973737
49    0.972222

Train Losses:
0     4.032370
1     0.482391
2     0.417327
3     0.380443
4     0.328445
5     0.300058
6     0.276578
7     0.262479
8     0.256252
9     0.248072
10    0.205925
11    0.170559
12    0.216448
13    0.165070
14    0.200753
15    0.156578
16    0.190657
17    0.179403
18    0.162176
19    0.161926
20    0.155206
21    0.158396
22    0.138601
23    0.143754
24    0.150188
25    0.134143
26    0.122473
27    0.151170
28    0.151212
29    0.127475
30    0.138733
31    0.132359
32    0.127060
33    0.137534
34    0.109826
35    0.114595
36    0.112670
37    0.112407
38    0.103430
39    0.107666
40    0.084268
41    0.095131
42    0.083810
43    0.117290
44    0.101765
45    0.094336
46    0.083231
47    0.094807
48    0.095375
49    0.090574

Validation Losses:
0     0.377523
1     0.426595
2     0.470732
3     0.305552
4     0.261339
5     0.345259
6     0.151544
7     0.229376
8     0.328456
9     0.282775
10    0.204699
11    0.151143
12    0.247295
13    0.242809
14    0.203256
15    0.090191
16    0.189360
17    0.176930
18    0.142375
19    0.093972
20    0.193402
21    0.126499
22    0.121505
23    0.112467
24    0.104194
25    0.114065
26    0.072481
27    0.084501
28    0.070417
29    0.117992
30    0.444790
31    0.127373
32    0.088059
33    0.137320
34    0.175145
35    0.156494
36    0.085479
37    0.245050
38    0.165041
39    0.062630
40    0.220945
41    0.056698
42    0.116647
43    0.057106
44    0.089929
45    0.087100
46    0.088477
47    0.152302
48    0.073366
49    0.080077

