Train Accuracies:
0     0.654419
1     0.837247
2     0.844949
3     0.871465
4     0.887374
5     0.886616
6     0.904293
7     0.913258
8     0.911490
9     0.905303
10    0.925126
11    0.911616
12    0.915152
13    0.923106
14    0.932197
15    0.950631
16    0.941035
17    0.944192
18    0.943056
19    0.945328
20    0.943056
21    0.938005
22    0.954419
23    0.959722
24    0.940530
25    0.951641
26    0.953030
27    0.948611
28    0.951263
29    0.950126
30    0.946843
31    0.962500
32    0.952273
33    0.952778
34    0.951136
35    0.955429
36    0.959343
37    0.957828
38    0.969444
39    0.968182
40    0.965025
41    0.965909
42    0.968434
43    0.966035
44    0.967172
45    0.963510
46    0.968561
47    0.967803
48    0.965404
49    0.966667

Validation Accuracies:
0     0.827273
1     0.856566
2     0.774747
3     0.878788
4     0.848990
5     0.853030
6     0.920202
7     0.913636
8     0.904040
9     0.902525
10    0.821717
11    0.947980
12    0.923232
13    0.932323
14    0.923232
15    0.960606
16    0.929293
17    0.946970
18    0.884343
19    0.945455
20    0.844949
21    0.958586
22    0.944949
23    0.863131
24    0.941414
25    0.930303
26    0.933333
27    0.941919
28    0.931313
29    0.966162
30    0.956566
31    0.949495
32    0.948485
33    0.911111
34    0.937374
35    0.920707
36    0.969192
37    0.916667
38    0.963131
39    0.911111
40    0.943939
41    0.967172
42    0.958586
43    0.962121
44    0.925758
45    0.970707
46    0.963131
47    0.958081
48    0.963636
49    0.965657

Train Losses:
0     3.630011
1     0.411247
2     0.397566
3     0.328007
4     0.299070
5     0.287615
6     0.246797
7     0.232671
8     0.242429
9     0.252652
10    0.212725
11    0.236217
12    0.219165
13    0.207629
14    0.173763
15    0.137657
16    0.162869
17    0.148634
18    0.159718
19    0.158738
20    0.157283
21    0.166641
22    0.126203
23    0.114003
24    0.166106
25    0.128939
26    0.137402
27    0.142537
28    0.132953
29    0.130630
30    0.141778
31    0.101665
32    0.130229
33    0.136551
34    0.142986
35    0.122537
36    0.115057
37    0.114509
38    0.090425
39    0.086836
40    0.099170
41    0.093923
42    0.094839
43    0.090669
44    0.093309
45    0.101843
46    0.085758
47    0.085594
48    0.098333
49    0.090376

Validation Losses:
0     0.425346
1     0.364282
2     0.572155
3     0.307344
4     0.460336
5     0.375861
6     0.228759
7     0.258840
8     0.242922
9     0.303397
10    0.506190
11    0.154854
12    0.223794
13    0.173275
14    0.226275
15    0.113346
16    0.215490
17    0.156857
18    0.257431
19    0.167588
20    0.446263
21    0.112386
22    0.153206
23    0.373929
24    0.178687
25    0.172430
26    0.165788
27    0.143964
28    0.192436
29    0.107769
30    0.132759
31    0.164627
32    0.142264
33    0.245407
34    0.144293
35    0.275303
36    0.087808
37    0.187261
38    0.125167
39    0.250342
40    0.143200
41    0.088574
42    0.124855
43    0.123126
44    0.256310
45    0.081176
46    0.106654
47    0.114812
48    0.104451
49    0.086623

