Train Accuracies:
0     0.656944
1     0.828914
2     0.847854
3     0.880429
4     0.884848
5     0.898864
6     0.908460
7     0.913763
8     0.919318
9     0.925505
10    0.932828
11    0.929924
12    0.928662
13    0.927652
14    0.936995
15    0.936490
16    0.926641
17    0.945960
18    0.935985
19    0.953283
20    0.932576
21    0.947222
22    0.942424
23    0.950000
24    0.955177
25    0.956944
26    0.951010
27    0.952525
28    0.961490
29    0.949747
30    0.951389
31    0.959596
32    0.962247
33    0.958965
34    0.964520
35    0.963384
36    0.962247
37    0.966288
38    0.965278
39    0.964015
40    0.966162
41    0.972222
42    0.967424
43    0.970833
44    0.964268
45    0.968056
46    0.971465
47    0.965909
48    0.968561
49    0.976641

Validation Accuracies:
0     0.776768
1     0.842424
2     0.858586
3     0.846465
4     0.926263
5     0.876768
6     0.924242
7     0.881313
8     0.929798
9     0.920707
10    0.941919
11    0.953535
12    0.871717
13    0.928283
14    0.961111
15    0.949495
16    0.954545
17    0.937374
18    0.960101
19    0.903535
20    0.972222
21    0.954040
22    0.964141
23    0.967677
24    0.966667
25    0.958586
26    0.964646
27    0.958081
28    0.965152
29    0.898990
30    0.953030
31    0.959596
32    0.912626
33    0.947475
34    0.930303
35    0.968182
36    0.897475
37    0.963636
38    0.979293
39    0.954040
40    0.981313
41    0.965152
42    0.953030
43    0.961111
44    0.977778
45    0.980808
46    0.975253
47    0.936364
48    0.973737
49    0.990404

Train Losses:
0     2.782509
1     0.441084
2     0.387970
3     0.312931
4     0.307581
5     0.268996
6     0.252350
7     0.226828
8     0.220214
9     0.204578
10    0.183022
11    0.196394
12    0.196067
13    0.198931
14    0.168576
15    0.167529
16    0.196849
17    0.144369
18    0.169227
19    0.130045
20    0.191033
21    0.143711
22    0.168174
23    0.137365
24    0.122352
25    0.121483
26    0.138753
27    0.131680
28    0.109229
29    0.146199
30    0.137666
31    0.120152
32    0.099953
33    0.119816
34    0.100138
35    0.104560
36    0.102384
37    0.092888
38    0.099565
39    0.108242
40    0.094814
41    0.084605
42    0.098458
43    0.084929
44    0.101373
45    0.087469
46    0.082755
47    0.100624
48    0.093908
49    0.066804

Validation Losses:
0     0.516381
1     0.404433
2     0.345354
3     0.409273
4     0.207596
5     0.354671
6     0.223001
7     0.274734
8     0.186017
9     0.206081
10    0.157122
11    0.128561
12    0.438261
13    0.202597
14    0.108747
15    0.130277
16    0.134230
17    0.171207
18    0.106765
19    0.284501
20    0.080772
21    0.129592
22    0.106089
23    0.086200
24    0.086837
25    0.124360
26    0.094011
27    0.124003
28    0.103070
29    0.272175
30    0.158791
31    0.111719
32    0.245345
33    0.144411
34    0.227723
35    0.102995
36    0.301113
37    0.103720
38    0.058136
39    0.137720
40    0.046408
41    0.097702
42    0.128788
43    0.112470
44    0.063298
45    0.056520
46    0.076864
47    0.218966
48    0.069479
49    0.031284

