Train Accuracies:
0     0.643056
1     0.814015
2     0.850631
3     0.873106
4     0.873232
5     0.890278
6     0.904924
7     0.906313
8     0.902146
9     0.909343
10    0.932702
11    0.926641
12    0.921717
13    0.922727
14    0.931439
15    0.920455
16    0.923359
17    0.939899
18    0.941414
19    0.936995
20    0.945202
21    0.941162
22    0.952778
23    0.944192
24    0.947096
25    0.963131
26    0.948485
27    0.948611
28    0.949369
29    0.956439
30    0.960985
31    0.961237
32    0.958838
33    0.958712
34    0.965025
35    0.959091
36    0.955556
37    0.963636
38    0.963131
39    0.959596
40    0.964394
41    0.968813
42    0.963005
43    0.955808
44    0.971212
45    0.965657
46    0.974621
47    0.968813
48    0.970960
49    0.971591

Validation Accuracies:
0     0.849495
1     0.846970
2     0.856061
3     0.832828
4     0.899495
5     0.908586
6     0.944949
7     0.934343
8     0.873737
9     0.921717
10    0.926768
11    0.920707
12    0.889899
13    0.953535
14    0.948990
15    0.861111
16    0.950505
17    0.939899
18    0.827273
19    0.905051
20    0.954545
21    0.951010
22    0.966667
23    0.971212
24    0.964646
25    0.956061
26    0.914646
27    0.911616
28    0.958081
29    0.961616
30    0.969697
31    0.957576
32    0.971717
33    0.976768
34    0.987374
35    0.966667
36    0.965152
37    0.966162
38    0.972222
39    0.944444
40    0.957071
41    0.950000
42    0.936869
43    0.975253
44    0.976263
45    0.945455
46    0.977778
47    0.965657
48    0.956566
49    0.978788

Train Losses:
0     2.609324
1     0.471614
2     0.375918
3     0.333447
4     0.317212
5     0.267875
6     0.255529
7     0.249654
8     0.251001
9     0.244950
10    0.183011
11    0.204457
12    0.220777
13    0.199906
14    0.191280
15    0.209378
16    0.205980
17    0.158190
18    0.162189
19    0.185117
20    0.145071
21    0.166373
22    0.131529
23    0.151456
24    0.154588
25    0.103550
26    0.137129
27    0.148510
28    0.138208
29    0.123184
30    0.108955
31    0.114712
32    0.113503
33    0.112045
34    0.105790
35    0.107581
36    0.126680
37    0.095320
38    0.103069
39    0.112756
40    0.099925
41    0.091826
42    0.097831
43    0.127824
44    0.085405
45    0.094204
46    0.074351
47    0.094225
48    0.085235
49    0.081074

Validation Losses:
0     0.408423
1     0.387012
2     0.353114
3     0.460940
4     0.252190
5     0.215957
6     0.138195
7     0.173423
8     0.303157
9     0.187580
10    0.181966
11    0.217240
12    0.270597
13    0.135610
14    0.135010
15    0.373040
16    0.134497
17    0.183715
18    0.421266
19    0.250605
20    0.136039
21    0.141638
22    0.092313
23    0.091559
24    0.088506
25    0.128941
26    0.226094
27    0.243527
28    0.122228
29    0.106487
30    0.091201
31    0.112025
32    0.082015
33    0.063306
34    0.033989
35    0.090668
36    0.090869
37    0.095927
38    0.074962
39    0.128330
40    0.135569
41    0.163046
42    0.181062
43    0.078391
44    0.066705
45    0.158374
46    0.064374
47    0.109708
48    0.122188
49    0.063212

