Train Accuracies:
0     0.650884
1     0.802146
2     0.851515
3     0.863384
4     0.887374
5     0.890530
6     0.900000
7     0.911364
8     0.916414
9     0.914899
10    0.931313
11    0.926641
12    0.927652
13    0.932449
14    0.940530
15    0.926010
16    0.922348
17    0.955177
18    0.927904
19    0.934722
20    0.947096
21    0.941162
22    0.944697
23    0.945707
24    0.942803
25    0.950253
26    0.959722
27    0.949116
28    0.957449
29    0.950379
30    0.949874
31    0.964141
32    0.954672
33    0.954545
34    0.950379
35    0.963384
36    0.964015
37    0.968813
38    0.961742
39    0.959091
40    0.965404
41    0.963384
42    0.973990
43    0.960859
44    0.961237
45    0.972727
46    0.965909
47    0.971843
48    0.972854
49    0.964141

Validation Accuracies:
0     0.778788
1     0.741414
2     0.826263
3     0.894444
4     0.914646
5     0.875758
6     0.936364
7     0.912121
8     0.938889
9     0.939899
10    0.915152
11    0.941919
12    0.924242
13    0.960606
14    0.856566
15    0.867677
16    0.924747
17    0.963131
18    0.852525
19    0.957071
20    0.920202
21    0.911111
22    0.969697
23    0.934848
24    0.955556
25    0.939899
26    0.973737
27    0.957576
28    0.952020
29    0.925758
30    0.934343
31    0.937374
32    0.943939
33    0.952525
34    0.937879
35    0.963131
36    0.956061
37    0.957071
38    0.936364
39    0.954545
40    0.954545
41    0.950000
42    0.917172
43    0.942424
44    0.956061
45    0.932323
46    0.962626
47    0.962626
48    0.978788
49    0.957576

Train Losses:
0     2.271767
1     0.482268
2     0.374182
3     0.346655
4     0.308992
5     0.302024
6     0.256200
7     0.232446
8     0.224874
9     0.233584
10    0.189558
11    0.200585
12    0.192806
13    0.183455
14    0.164953
15    0.204722
16    0.211327
17    0.129281
18    0.196280
19    0.182012
20    0.149409
21    0.162338
22    0.158108
23    0.146140
24    0.161818
25    0.141967
26    0.119587
27    0.138946
28    0.119032
29    0.140338
30    0.142914
31    0.106640
32    0.123637
33    0.125689
34    0.131035
35    0.097294
36    0.103753
37    0.085291
38    0.105537
39    0.114815
40    0.099440
41    0.107344
42    0.077239
43    0.105803
44    0.100596
45    0.085026
46    0.100275
47    0.078139
48    0.081433
49    0.098833

Validation Losses:
0     0.552492
1     0.710767
2     0.399888
3     0.293659
4     0.229702
5     0.279352
6     0.165371
7     0.248540
8     0.171135
9     0.162763
10    0.236872
11    0.175682
12    0.222431
13    0.117649
14    0.497174
15    0.383815
16    0.183287
17    0.104623
18    0.366568
19    0.127325
20    0.199425
21    0.238915
22    0.087252
23    0.157766
24    0.110737
25    0.149227
26    0.073831
27    0.129580
28    0.123921
29    0.217578
30    0.178993
31    0.178389
32    0.180836
33    0.128362
34    0.172969
35    0.104138
36    0.122294
37    0.118009
38    0.168641
39    0.130757
40    0.136319
41    0.129539
42    0.205311
43    0.160713
44    0.137184
45    0.197443
46    0.103627
47    0.089133
48    0.065355
49    0.109665

