Train Accuracies:
0     0.646970
1     0.823359
2     0.841035
3     0.869949
4     0.889520
5     0.886869
6     0.907197
7     0.908586
8     0.924747
9     0.910480
10    0.921843
11    0.923106
12    0.925253
13    0.925884
14    0.928157
15    0.935101
16    0.938005
17    0.945707
18    0.934091
19    0.930051
20    0.947727
21    0.945707
22    0.939015
23    0.952146
24    0.950379
25    0.938258
26    0.946717
27    0.947854
28    0.953157
29    0.960227
30    0.956566
31    0.960732
32    0.950000
33    0.958081
34    0.956692
35    0.963510
36    0.963131
37    0.948990
38    0.961869
39    0.960606
40    0.954672
41    0.972096
42    0.967172
43    0.959722
44    0.963005
45    0.973864
46    0.964015
47    0.972348
48    0.970455
49    0.971717

Validation Accuracies:
0     0.844444
1     0.875758
2     0.816667
3     0.783838
4     0.850000
5     0.874242
6     0.937879
7     0.875253
8     0.927273
9     0.935354
10    0.945960
11    0.908081
12    0.953535
13    0.926263
14    0.936364
15    0.848990
16    0.909596
17    0.920707
18    0.935859
19    0.884848
20    0.911111
21    0.911616
22    0.919192
23    0.931818
24    0.959091
25    0.950505
26    0.925758
27    0.940404
28    0.949495
29    0.951010
30    0.902020
31    0.940909
32    0.925758
33    0.898485
34    0.963131
35    0.962121
36    0.946970
37    0.967677
38    0.951515
39    0.962121
40    0.961616
41    0.925253
42    0.969192
43    0.948485
44    0.956566
45    0.970202
46    0.971717
47    0.959596
48    0.969192
49    0.935354

Train Losses:
0     2.494320
1     0.438949
2     0.396105
3     0.330781
4     0.293292
5     0.297723
6     0.242302
7     0.249882
8     0.205015
9     0.236494
10    0.209294
11    0.206942
12    0.206189
13    0.198269
14    0.194365
15    0.180229
16    0.174463
17    0.147531
18    0.178889
19    0.193464
20    0.142006
21    0.159155
22    0.167606
23    0.130428
24    0.139308
25    0.179104
26    0.142976
27    0.149512
28    0.134367
29    0.111305
30    0.125340
31    0.114353
32    0.142868
33    0.104285
34    0.114826
35    0.100953
36    0.100965
37    0.143278
38    0.100322
39    0.111885
40    0.125438
41    0.078519
42    0.093121
43    0.112698
44    0.100167
45    0.071157
46    0.099849
47    0.074258
48    0.082011
49    0.084818

Validation Losses:
0     0.396970
1     0.357274
2     0.466540
3     0.493410
4     0.417763
5     0.320086
6     0.160663
7     0.306219
8     0.210024
9     0.187656
10    0.158768
11    0.233126
12    0.130726
13    0.198109
14    0.170224
15    0.467713
16    0.275937
17    0.190513
18    0.172023
19    0.298568
20    0.215639
21    0.306949
22    0.227929
23    0.220895
24    0.118768
25    0.136869
26    0.230672
27    0.161872
28    0.130333
29    0.140564
30    0.254292
31    0.210713
32    0.189306
33    0.254833
34    0.093952
35    0.098402
36    0.169298
37    0.104705
38    0.140482
39    0.108485
40    0.113242
41    0.214042
42    0.084766
43    0.147850
44    0.118128
45    0.090728
46    0.073818
47    0.139155
48    0.074213
49    0.177978

