Train Accuracies:
0     0.639141
1     0.829040
2     0.859343
3     0.863384
4     0.866793
5     0.896465
6     0.890404
7     0.906187
8     0.916667
9     0.917045
10    0.927778
11    0.935732
12    0.927146
13    0.932576
14    0.925884
15    0.929167
16    0.941919
17    0.929545
18    0.933333
19    0.948611
20    0.947601
21    0.936490
22    0.951010
23    0.947475
24    0.953662
25    0.942172
26    0.948737
27    0.944318
28    0.954293
29    0.945328
30    0.948611
31    0.948990
32    0.947727
33    0.959091
34    0.959596
35    0.961742
36    0.958838
37    0.965025
38    0.958965
39    0.954167
40    0.957702
41    0.956061
42    0.968687
43    0.958586
44    0.971212
45    0.967929
46    0.970455
47    0.971086
48    0.973864
49    0.970960

Validation Accuracies:
0     0.801515
1     0.856061
2     0.877778
3     0.878283
4     0.911111
5     0.923737
6     0.903030
7     0.924747
8     0.908081
9     0.950000
10    0.936869
11    0.918687
12    0.933333
13    0.914646
14    0.929798
15    0.916162
16    0.963131
17    0.915152
18    0.931818
19    0.966162
20    0.964646
21    0.950000
22    0.966162
23    0.956566
24    0.971717
25    0.850505
26    0.947980
27    0.959596
28    0.922727
29    0.886364
30    0.940404
31    0.949495
32    0.960606
33    0.933838
34    0.959596
35    0.942929
36    0.945960
37    0.917172
38    0.926263
39    0.869697
40    0.969697
41    0.933838
42    0.952525
43    0.967677
44    0.981818
45    0.975253
46    0.962121
47    0.946970
48    0.957576
49    0.971717

Train Losses:
0     3.439541
1     0.434201
2     0.366772
3     0.364518
4     0.349738
5     0.273084
6     0.283594
7     0.247023
8     0.218735
9     0.223870
10    0.195360
11    0.179857
12    0.202514
13    0.182152
14    0.194391
15    0.190259
16    0.157800
17    0.186990
18    0.188861
19    0.138890
20    0.137189
21    0.182439
22    0.129827
23    0.151654
24    0.127937
25    0.166348
26    0.141425
27    0.155395
28    0.126416
29    0.160702
30    0.142936
31    0.147971
32    0.141943
33    0.119621
34    0.105804
35    0.119118
36    0.112749
37    0.102205
38    0.113678
39    0.130909
40    0.119484
41    0.120833
42    0.085981
43    0.105872
44    0.077955
45    0.092453
46    0.082514
47    0.084859
48    0.071950
49    0.083165

Validation Losses:
0     0.527570
1     0.349415
2     0.347716
3     0.307100
4     0.237569
5     0.194299
6     0.240669
7     0.188801
8     0.246478
9     0.144626
10    0.159794
11    0.234583
12    0.186587
13    0.207267
14    0.182414
15    0.228326
16    0.096150
17    0.251189
18    0.190213
19    0.091585
20    0.112098
21    0.137320
22    0.099411
23    0.111707
24    0.083033
25    0.371467
26    0.149226
27    0.101228
28    0.214852
29    0.340619
30    0.171790
31    0.150635
32    0.113556
33    0.183070
34    0.112650
35    0.137850
36    0.149910
37    0.258657
38    0.231185
39    0.418392
40    0.081767
41    0.176290
42    0.167560
43    0.073103
44    0.047567
45    0.061784
46    0.105613
47    0.170899
48    0.121563
49    0.068533

