Train Accuracies:
0     0.672348
1     0.826263
2     0.846338
3     0.880177
4     0.888258
5     0.906313
6     0.913889
7     0.906187
8     0.914141
9     0.922096
10    0.913131
11    0.932071
12    0.918182
13    0.922854
14    0.931692
15    0.942551
16    0.937879
17    0.947727
18    0.940530
19    0.941288
20    0.946086
21    0.946086
22    0.944444
23    0.948737
24    0.956692
25    0.944192
26    0.961111
27    0.950379
28    0.952273
29    0.951263
30    0.957702
31    0.950758
32    0.952146
33    0.957828
34    0.963636
35    0.963131
36    0.966162
37    0.960480
38    0.947475
39    0.965783
40    0.957197
41    0.960227
42    0.966288
43    0.968687
44    0.959217
45    0.959722
46    0.958838
47    0.972096
48    0.971717
49    0.974874

Validation Accuracies:
0     0.822727
1     0.810101
2     0.875253
3     0.871717
4     0.903030
5     0.882323
6     0.923232
7     0.937374
8     0.914646
9     0.940404
10    0.944444
11    0.947475
12    0.944444
13    0.882828
14    0.905556
15    0.941414
16    0.935354
17    0.887374
18    0.946465
19    0.948990
20    0.946970
21    0.943434
22    0.947980
23    0.945455
24    0.897475
25    0.934343
26    0.902525
27    0.909091
28    0.919697
29    0.967172
30    0.922727
31    0.906061
32    0.924242
33    0.971212
34    0.969697
35    0.960101
36    0.924747
37    0.943434
38    0.957576
39    0.954545
40    0.963131
41    0.971212
42    0.952020
43    0.967172
44    0.926263
45    0.947475
46    0.956566
47    0.964141
48    0.971212
49    0.974747

Train Losses:
0     2.723376
1     0.443837
2     0.392845
3     0.318241
4     0.292590
5     0.258667
6     0.231923
7     0.246187
8     0.229173
9     0.203562
10    0.231477
11    0.189739
12    0.222750
13    0.208451
14    0.179593
15    0.159519
16    0.181121
17    0.146489
18    0.163083
19    0.165528
20    0.155288
21    0.154431
22    0.154845
23    0.138759
24    0.118192
25    0.158220
26    0.111238
27    0.136224
28    0.141360
29    0.131813
30    0.122350
31    0.138329
32    0.132202
33    0.121576
34    0.105057
35    0.108111
36    0.098383
37    0.116231
38    0.142164
39    0.096489
40    0.116897
41    0.107683
42    0.109381
43    0.092392
44    0.115954
45    0.113525
46    0.111120
47    0.078816
48    0.080744
49    0.071289

Validation Losses:
0     0.434093
1     0.456516
2     0.298948
3     0.349726
4     0.257123
5     0.336800
6     0.199001
7     0.166197
8     0.229319
9     0.180902
10    0.136472
11    0.156645
12    0.140622
13    0.305183
14    0.229103
15    0.154724
16    0.235094
17    0.262204
18    0.156091
19    0.142370
20    0.160903
21    0.165442
22    0.130973
23    0.144876
24    0.317331
25    0.188098
26    0.345142
27    0.300306
28    0.222158
29    0.091908
30    0.211572
31    0.311239
32    0.189002
33    0.083641
34    0.085760
35    0.124647
36    0.214620
37    0.143427
38    0.138094
39    0.132790
40    0.097083
41    0.087709
42    0.140116
43    0.099302
44    0.193613
45    0.136694
46    0.128744
47    0.107755
48    0.080736
49    0.081782

