Train Accuracies:
0     0.660480
1     0.821843
2     0.847727
3     0.880051
4     0.889646
5     0.904924
6     0.901389
7     0.908207
8     0.925884
9     0.914015
10    0.934470
11    0.930934
12    0.935101
13    0.940404
14    0.932828
15    0.933460
16    0.946086
17    0.950253
18    0.932449
19    0.945328
20    0.954293
21    0.941414
22    0.943434
23    0.950758
24    0.952273
25    0.946970
26    0.945328
27    0.950126
28    0.960606
29    0.951641
30    0.945455
31    0.967551
32    0.948864
33    0.961869
34    0.967298
35    0.962626
36    0.955808
37    0.966919
38    0.969066
39    0.954924
40    0.968939
41    0.959091
42    0.970707
43    0.964646
44    0.964646
45    0.978535
46    0.967803
47    0.971591
48    0.965909
49    0.970960

Validation Accuracies:
0     0.785859
1     0.753535
2     0.842929
3     0.848990
4     0.925253
5     0.900000
6     0.876768
7     0.852525
8     0.883333
9     0.898990
10    0.928283
11    0.886869
12    0.870707
13    0.886364
14    0.890404
15    0.927273
16    0.939394
17    0.935354
18    0.912121
19    0.923232
20    0.943939
21    0.914646
22    0.945960
23    0.919192
24    0.938889
25    0.891919
26    0.893939
27    0.943939
28    0.958586
29    0.900000
30    0.924747
31    0.956061
32    0.878788
33    0.934848
34    0.955051
35    0.954545
36    0.969697
37    0.937879
38    0.947475
39    0.967172
40    0.954545
41    0.939394
42    0.952525
43    0.960101
44    0.970707
45    0.956566
46    0.958586
47    0.954545
48    0.971212
49    0.958081

Train Losses:
0     3.368822
1     0.435834
2     0.379757
3     0.309573
4     0.284780
5     0.246106
6     0.265864
7     0.248762
8     0.196255
9     0.224990
10    0.179874
11    0.183655
12    0.176941
13    0.163622
14    0.181959
15    0.185854
16    0.152412
17    0.135345
18    0.189409
19    0.157786
20    0.129033
21    0.162522
22    0.162461
23    0.143548
24    0.137218
25    0.149012
26    0.154475
27    0.140658
28    0.107392
29    0.129745
30    0.152903
31    0.094977
32    0.140233
33    0.109318
34    0.091393
35    0.108684
36    0.127871
37    0.095671
38    0.092637
39    0.125299
40    0.091210
41    0.109420
42    0.086975
43    0.101815
44    0.095604
45    0.066608
46    0.091283
47    0.077570
48    0.100505
49    0.081605

Validation Losses:
0     0.520872
1     0.545902
2     0.383192
3     0.414929
4     0.206801
5     0.246735
6     0.329504
7     0.366178
8     0.309220
9     0.267511
10    0.186025
11    0.273136
12    0.307312
13    0.374727
14    0.282814
15    0.209871
16    0.175646
17    0.166893
18    0.248080
19    0.237877
20    0.159774
21    0.247646
22    0.149887
23    0.252673
24    0.175983
25    0.332256
26    0.325525
27    0.169169
28    0.105175
29    0.326404
30    0.201322
31    0.118077
32    0.520945
33    0.189477
34    0.142720
35    0.151871
36    0.087021
37    0.219704
38    0.138306
39    0.089028
40    0.117279
41    0.167422
42    0.144745
43    0.111005
44    0.103756
45    0.129376
46    0.132140
47    0.135864
48    0.093222
49    0.111198

