Train Accuracies:
0     0.657828
1     0.825884
2     0.857197
3     0.881439
4     0.886742
5     0.898611
6     0.902652
7     0.912374
8     0.922475
9     0.919192
10    0.928914
11    0.927904
12    0.931187
13    0.929672
14    0.931692
15    0.939520
16    0.941288
17    0.944823
18    0.939646
19    0.945076
20    0.956944
21    0.935480
22    0.946717
23    0.937626
24    0.934975
25    0.954924
26    0.954040
27    0.948611
28    0.954419
29    0.954419
30    0.962626
31    0.956439
32    0.956818
33    0.962879
34    0.953535
35    0.955429
36    0.957828
37    0.956313
38    0.970328
39    0.961616
40    0.960606
41    0.963763
42    0.969444
43    0.965530
44    0.964646
45    0.966035
46    0.970202
47    0.964520
48    0.969823
49    0.965025

Validation Accuracies:
0     0.682828
1     0.827778
2     0.846465
3     0.839899
4     0.922727
5     0.814646
6     0.904545
7     0.903030
8     0.875253
9     0.945455
10    0.896465
11    0.925253
12    0.921717
13    0.889899
14    0.958586
15    0.933838
16    0.955556
17    0.953030
18    0.938889
19    0.946465
20    0.920707
21    0.953535
22    0.911111
23    0.915657
24    0.938384
25    0.960101
26    0.977778
27    0.962121
28    0.948990
29    0.965657
30    0.933333
31    0.945960
32    0.969192
33    0.884343
34    0.955051
35    0.954040
36    0.967677
37    0.977778
38    0.966162
39    0.960606
40    0.957071
41    0.977778
42    0.942424
43    0.960101
44    0.949495
45    0.956061
46    0.953535
47    0.962121
48    0.945455
49    0.977273

Train Losses:
0     3.480229
1     0.443099
2     0.358255
3     0.311325
4     0.299745
5     0.265025
6     0.272929
7     0.236117
8     0.202515
9     0.219014
10    0.192058
11    0.198298
12    0.188539
13    0.186408
14    0.189337
15    0.161557
16    0.162883
17    0.146018
18    0.165961
19    0.157976
20    0.116758
21    0.180171
22    0.150702
23    0.179285
24    0.170966
25    0.128298
26    0.130495
27    0.142277
28    0.130389
29    0.127335
30    0.105695
31    0.125682
32    0.114142
33    0.099145
34    0.129074
35    0.125538
36    0.120380
37    0.114999
38    0.081141
39    0.113736
40    0.123734
41    0.101646
42    0.082561
43    0.101509
44    0.102500
45    0.097313
46    0.082106
47    0.095033
48    0.087952
49    0.101949

Validation Losses:
0     0.665612
1     0.405354
2     0.383795
3     0.370567
4     0.192266
5     0.534362
6     0.233468
7     0.229651
8     0.319983
9     0.148326
10    0.275092
11    0.194253
12    0.230656
13    0.288146
14    0.123456
15    0.176742
16    0.109308
17    0.129640
18    0.158633
19    0.165166
20    0.222234
21    0.172338
22    0.295713
23    0.232929
24    0.172339
25    0.118094
26    0.059201
27    0.108315
28    0.131033
29    0.104607
30    0.170665
31    0.153992
32    0.093133
33    0.315181
34    0.107923
35    0.137299
36    0.078536
37    0.070623
38    0.106447
39    0.108796
40    0.113045
41    0.066789
42    0.143044
43    0.103052
44    0.155508
45    0.129237
46    0.106530
47    0.088332
48    0.138159
49    0.080455

