Train Accuracies:
0     0.661742
1     0.819823
2     0.843687
3     0.879040
4     0.896212
5     0.913384
6     0.903409
7     0.916288
8     0.927146
9     0.929545
10    0.921591
11    0.934848
12    0.931566
13    0.940152
14    0.940278
15    0.928662
16    0.947475
17    0.945833
18    0.954672
19    0.951263
20    0.934596
21    0.951136
22    0.952652
23    0.938258
24    0.954924
25    0.959722
26    0.952146
27    0.958838
28    0.966793
29    0.959091
30    0.956692
31    0.956566
32    0.965025
33    0.965657
34    0.960227
35    0.969192
36    0.964268
37    0.961111
38    0.954293
39    0.965404
40    0.966667
41    0.977273
42    0.966288
43    0.974242
44    0.958460
45    0.973359
46    0.975758
47    0.971591
48    0.966919
49    0.973106

Validation Accuracies:
0     0.788384
1     0.790909
2     0.868182
3     0.896465
4     0.830808
5     0.897475
6     0.914646
7     0.929798
8     0.949495
9     0.883838
10    0.962121
11    0.930303
12    0.955051
13    0.957071
14    0.969697
15    0.948990
16    0.943939
17    0.952525
18    0.953535
19    0.963131
20    0.928283
21    0.966162
22    0.931818
23    0.957071
24    0.947980
25    0.951515
26    0.961111
27    0.967677
28    0.964646
29    0.960101
30    0.940404
31    0.959596
32    0.971212
33    0.966667
34    0.983838
35    0.973232
36    0.972222
37    0.939899
38    0.959596
39    0.976768
40    0.978283
41    0.968182
42    0.969192
43    0.970202
44    0.947980
45    0.969192
46    0.967677
47    0.960101
48    0.957071
49    0.980303

Train Losses:
0     3.208697
1     0.454559
2     0.401037
3     0.323867
4     0.277349
5     0.239779
6     0.263740
7     0.234069
8     0.201832
9     0.193961
10    0.217901
11    0.172137
12    0.188699
13    0.168582
14    0.171098
15    0.215351
16    0.150954
17    0.147999
18    0.131562
19    0.138658
20    0.196318
21    0.150191
22    0.134912
23    0.182695
24    0.132462
25    0.121099
26    0.136766
27    0.116017
28    0.100083
29    0.124741
30    0.132312
31    0.134420
32    0.111323
33    0.099028
34    0.123863
35    0.084700
36    0.107928
37    0.119585
38    0.133206
39    0.107623
40    0.099448
41    0.068248
42    0.110987
43    0.081263
44    0.126929
45    0.083633
46    0.080490
47    0.089894
48    0.102468
49    0.082950

Validation Losses:
0     0.524102
1     0.475591
2     0.327461
3     0.272160
4     0.439866
5     0.290652
6     0.241420
7     0.195572
8     0.140783
9     0.300035
10    0.113250
11    0.205462
12    0.128237
13    0.121843
14    0.082670
15    0.136594
16    0.154379
17    0.145130
18    0.149382
19    0.091030
20    0.172684
21    0.102500
22    0.193436
23    0.189250
24    0.132490
25    0.154304
26    0.106862
27    0.102415
28    0.109283
29    0.151156
30    0.159865
31    0.116662
32    0.101287
33    0.096446
34    0.054087
35    0.084346
36    0.079274
37    0.176119
38    0.129893
39    0.078886
40    0.078716
41    0.096088
42    0.112312
43    0.083899
44    0.180263
45    0.129612
46    0.094163
47    0.150114
48    0.137917
49    0.065015

